"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"5375";"AGAP003924";"2R";46300383;46315784;-1
"5376";"AGAP003922";"2R";46290565;46291708;-1
"5377";"AGAP003921";"2R";46267922;46284492;-1
"5378";"AGAP003919";"2R";46265509;46266319;-1
"5379";"AGAP003918";"2R";46261308;46263981;-1
"5380";"AGAP003933";"2R";46512709;46515515;1
"5381";"AGAP003935";"2R";46543806;46544911;1
"5382";"AGAP003940";"2R";46587892;46593828;1
"5383";"AGAP013032";"2R";46603720;46606516;1
"5384";"AGAP003942";"2R";46608775;46610857;1
"5385";"AGAP003944";"2R";46668190;46684617;1
"5386";"AGAP003945";"2R";46708274;46742083;-1
"5387";"AGAP003943";"2R";46613341;46620432;-1
"5388";"AGAP003941";"2R";46607896;46608567;-1
"5389";"AGAP003939";"2R";46558397;46565027;-1
"5390";"AGAP003938";"2R";46554946;46556602;-1
"5391";"AGAP003936";"2R";46544899;46545455;-1
"5392";"AGAP003934";"2R";46532070;46537664;-1
"5393";"AGAP003960";"2R";47008690;47010877;1
"5394";"AGAP013252";"2R";47012394;47014486;1
"5395";"AGAP003965";"2R";47122865;47192046;1
"5396";"AGAP003966";"2R";47194520;47210866;1
"5397";"AGAP003968";"2R";47227861;47229963;1
"5398";"AGAP003970";"2R";47232681;47236066;1
"5399";"AGAP013271";"2R";47231564;47232266;-1
"5400";"AGAP003969";"2R";47230061;47231692;-1
"5401";"AGAP003967";"2R";47212045;47227325;-1
"5402";"AGAP003963";"2R";47070559;47073431;-1
"5403";"AGAP003962";"2R";47024758;47029661;-1
"5404";"AGAP003961";"2R";47015436;47021209;-1
"5405";"AGAP003972";"2R";47317188;47322881;1
"5406";"AGAP003975";"2R";47404020;47404951;1
"5407";"AGAP003977";"2R";47435356;47436606;1
"5408";"AGAP003980";"2R";47467067;47469414;1
"5409";"AGAP003982";"2R";47471833;47473824;1
"5410";"AGAP003983";"2R";47475035;47480242;1
"5411";"AGAP003984";"2R";47481049;47482558;-1
"5412";"AGAP003981";"2R";47469424;47471712;-1
"5413";"AGAP003979";"2R";47462448;47466594;-1
"5414";"AGAP003976";"2R";47407700;47415764;-1
"5415";"AGAP003974";"2R";47401884;47403108;-1
"5416";"AGAP003971";"2R";47284629;47286708;-1
"5417";"AGAP003987";"2R";47546534;47548071;1
"5418";"AGAP003992";"2R";47596895;47600808;1
"5419";"AGAP003994";"2R";47620679;47622328;1
"5420";"AGAP003997";"2R";47664455;47730436;1
"5421";"AGAP003999";"2R";47721856;47723195;-1
"5422";"AGAP013423";"2R";47694437;47696167;-1
"5423";"AGAP013118";"2R";47652120;47654801;-1
"5424";"AGAP003995";"2R";47648675;47650906;-1
"5425";"AGAP013004";"2R";47625185;47625523;-1
"5426";"AGAP003993";"2R";47600856;47612466;-1
"5427";"AGAP013536";"2R";47593329;47594953;-1
"5428";"AGAP013163";"2R";47592076;47592693;-1
"5429";"AGAP003991";"2R";47558951;47560359;-1
"5430";"AGAP013303";"2R";47557506;47558123;-1
"5431";"AGAP003990";"2R";47555812;47557296;-1
"5432";"AGAP003989";"2R";47549403;47552479;-1
"5433";"AGAP003988";"2R";47548070;47549021;-1
"5434";"AGAP001426";"2R";4756012;4757124;1
"5435";"AGAP001428";"2R";4785997;4786773;1
"5436";"AGAP001429";"2R";4787207;4790047;1
"5437";"AGAP001432";"2R";4798080;4799501;1
"5438";"AGAP013434";"2R";4823462;4825844;1
"5439";"AGAP002480";"2R";21870041;21870523;1
"5440";"AGAP001435";"2R";4948689;4992698;-1
"5441";"AGAP001434";"2R";4848635;4895916;-1
"5442";"AGAP001430";"2R";4794058;4795073;-1
"5443";"AGAP013122";"2R";4784074;4785282;-1
"5444";"AGAP001427";"2R";4761983;4771036;-1
"5445";"AGAP001425";"2R";4753564;4754986;-1
"5446";"AGAP001424";"2R";4750041;4752796;-1
"5447";"AGAP004000";"2R";47747417;47773796;-1
"5448";"AGAP004003";"2R";47816762;47817494;1
"5449";"AGAP004004";"2R";47817695;47818699;1
"5450";"AGAP004005";"2R";47819067;47822171;1
"5451";"AGAP013019";"2R";47822686;47823675;1
"5452";"AGAP004011";"2R";47862452;47863669;1
"5453";"AGAP004013";"2R";47873441;47875084;1
"5454";"AGAP004015";"2R";47878160;47879724;1
"5455";"AGAP013186";"2R";47880461;47881914;1
"5456";"AGAP004016";"2R";47886061;47887895;1
"5457";"AGAP004020";"2R";47917224;47921317;1
"5458";"AGAP004021";"2R";47922057;47924574;1
"5459";"AGAP004022";"2R";47925547;47927289;1
"5460";"AGAP004023";"2R";47927572;47930273;1
"5461";"AGAP004028";"2R";47930721;47970933;1
"5462";"AGAP004030";"2R";47972284;47973328;1
"5463";"AGAP004031";"2R";47973189;47975013;-1
"5464";"AGAP004029";"2R";47971044;47972122;-1
"5465";"AGAP004026";"2R";47949596;47963509;-1
"5466";"AGAP004025";"2R";47933147;47936493;-1
"5467";"AGAP004018";"2R";47887680;47910298;-1
"5468";"AGAP004017";"2R";47883293;47884594;-1
"5469";"AGAP004014";"2R";47875209;47876693;-1
"5470";"AGAP004012";"2R";47864034;47865526;-1
"5471";"AGAP004008";"2R";47827809;47834768;-1
"5472";"AGAP004007";"2R";47826101;47826961;-1
"5473";"AGAP004006";"2R";47823993;47825186;-1
"5474";"AGAP004002";"2R";47807543;47811366;-1
"5475";"AGAP013015";"2R";47809982;47811351;-1
"5476";"AGAP004033";"2R";48125098;48149667;1
"5477";"AGAP004034";"2R";48168169;48176891;1
"5478";"AGAP013324";"2R";48217344;48233118;1
"5479";"AGAP004035";"2R";48240411;48249362;-1
"5480";"AGAP004032";"2R";48015213;48044827;-1
"5481";"AGAP004038";"2R";48266124;48268778;1
"5482";"AGAP013096";"2R";48420981;48423571;1
"5483";"AGAP004036";"2R";48260053;48265961;-1
"5484";"AGAP004046";"2R";48525536;48628521;1
"5485";"AGAP004048";"2R";48631543;48632214;1
"5486";"AGAP004049";"2R";48632796;48637468;1
"5487";"AGAP013150";"2R";48729171;48732237;1
"5488";"AGAP004050";"2R";48703664;48788460;-1
"5489";"AGAP028445";"2L";15462966;15464745;-1
"5490";"AGAP004052";"2R";48854615;48947869;-1
"5491";"AGAP004056";"2R";49098703;49099389;1
"5492";"AGAP004054";"2R";49046275;49048402;-1
"5493";"AGAP004055";"2R";49085519;49089717;-1
"5494";"AGAP004057";"2R";49099419;49101066;-1
"5495";"AGAP004059";"2R";49258258;49263090;1
"5496";"AGAP004061";"2R";49267155;49270223;1
"5497";"AGAP004064";"2R";49279349;49283013;1
"5498";"AGAP004065";"2R";49283408;49286477;1
"5499";"AGAP013420";"2R";49286768;49287680;1
"5500";"AGAP013121";"2R";49412738;49436950;1
"5501";"AGAP004067";"2R";49427240;49428511;1
"5502";"AGAP004068";"2R";49448536;49460589;1
"5503";"AGAP004071";"2R";49467087;49492708;1
"5504";"AGAP004077";"2R";49498122;49499855;1
"5505";"AGAP004076";"2R";49495271;49495718;-1
"5506";"AGAP004070";"2R";49464098;49466314;-1
"5507";"AGAP004069";"2R";49461923;49463432;-1
"5508";"AGAP004066";"2R";49296241;49374964;-1
"5509";"AGAP004063";"2R";49275930;49277056;-1
"5510";"AGAP004062";"2R";49271372;49275129;-1
"5511";"AGAP004060";"2R";49264150;49266607;-1
"5512";"AGAP004082";"2R";49518118;49520422;1
"5513";"AGAP004084";"2R";49525154;49525714;1
"5514";"AGAP004087";"2R";49530175;49534956;1
"5515";"AGAP004090";"2R";49541940;49551051;1
"5516";"AGAP004091";"2R";49681622;49683278;1
"5517";"AGAP004092";"2R";49683916;49707183;1
"5518";"AGAP004094";"2R";49717597;49718384;1
"5519";"AGAP004095";"2R";49723466;49725286;1
"5520";"AGAP004078";"2R";49503353;49510627;-1
"5521";"AGAP004079";"2R";49510946;49511906;-1
"5522";"AGAP004080";"2R";49512165;49514861;-1
"5523";"AGAP004083";"2R";49520573;49522521;-1
"5524";"AGAP004081";"2R";49516120;49517817;-1
"5525";"AGAP004085";"2R";49526111;49527419;-1
"5526";"AGAP004086";"2R";49527730;49529488;-1
"5527";"AGAP004088";"2R";49534998;49538833;-1
"5528";"AGAP004089";"2R";49539479;49541388;-1
"5529";"AGAP013315";"2R";49631076;49655607;-1
"5530";"AGAP004093";"2R";49715361;49715751;-1
"5531";"AGAP013472";"2R";49707673;49708236;-1
"5532";"AGAP004096";"2R";49731928;49751313;-1
"5533";"AGAP004098";"2R";49753998;49757394;1
"5534";"AGAP004101";"2R";49762198;49763329;1
"5535";"AGAP004103";"2R";49766968;49768176;1
"5536";"AGAP004106";"2R";49826947;49935652;1
"5537";"AGAP013211";"2R";49979463;49980335;-1
"5538";"AGAP004107";"2R";49938996;49967641;-1
"5539";"AGAP004104";"2R";49770246;49773314;-1
"5540";"AGAP004102";"2R";49763463;49764948;-1
"5541";"AGAP004100";"2R";49761418;49762081;-1
"5542";"AGAP004099";"2R";49759341;49761117;-1
"5543";"AGAP004097";"2R";49757508;49759158;-1
"5544";"AGAP004109";"2R";50052770;50062130;1
"5545";"AGAP004110";"2R";50063461;50064404;1
"5546";"AGAP004114";"2R";50166367;50167681;1
"5547";"AGAP004116";"2R";50167816;50178488;1
"5548";"AGAP004115";"2R";50171785;50176419;1
"5549";"AGAP004117";"2R";50189962;50234636;1
"5550";"AGAP002476";"2R";21857345;21861615;1
"5551";"AGAP013446";"2R";50037689;50038588;-1
"5552";"AGAP004108";"2R";50045071;50046672;-1
"5553";"AGAP013081";"2R";50066077;50070633;-1
"5554";"AGAP004112";"2R";50096948;50154047;-1
"5555";"AGAP004113";"2R";50162317;50162863;-1
"5556";"AGAP001440";"2R";5049346;5051914;1
"5557";"AGAP001441";"2R";5052772;5054534;1
"5558";"AGAP013284";"2R";5055234;5056878;1
"5559";"AGAP001442";"2R";5057273;5058671;1
"5560";"AGAP001444";"2R";5062561;5100497;1
"5561";"AGAP001445";"2R";5136653;5137549;1
"5562";"AGAP001448";"2R";5222247;5227609;1
"5563";"AGAP001449";"2R";5229810;5230716;1
"5564";"AGAP013329";"2R";5231138;5232069;1
"5565";"AGAP001450";"2R";5232295;5234152;1
"5566";"AGAP001447";"2R";5215152;5216681;-1
"5567";"AGAP001446";"2R";5140730;5214670;-1
"5568";"AGAP001443";"2R";5058685;5060107;-1
"5569";"AGAP001438";"2R";5021917;5049053;-1
"5570";"AGAP013537";"2R";5147348;5148187;-1
"5571";"AGAP001126";"2R";504905;511603;1
"5572";"AGAP001127";"2R";514772;517415;1
"5573";"AGAP001132";"2R";552870;555099;1
"5574";"AGAP001134";"2R";560844;562592;1
"5575";"AGAP001136";"2R";565690;567393;1
"5576";"AGAP001139";"2R";570584;572350;1
"5577";"AGAP001141";"2R";582184;587865;1
"5578";"AGAP001145";"2R";595002;596454;1
"5579";"AGAP001149";"2R";607207;608719;1
"5580";"AGAP001150";"2R";609030;612419;1
"5581";"AGAP001152";"2R";625431;626462;1
"5582";"AGAP001154";"2R";629169;630390;1
"5583";"AGAP013527";"2R";635030;636690;1
"5584";"AGAP001159";"2R";658073;660564;1
"5585";"AGAP012982";"2R";673790;675276;1
"5586";"AGAP001167";"2R";679355;680196;1
"5587";"AGAP001168";"2R";680443;685871;1
"5588";"AGAP001171";"2R";690556;691912;1
"5589";"AGAP001172";"2R";691958;693422;1
"5590";"AGAP001173";"2R";693555;694975;1
"5591";"AGAP001175";"2R";713763;722284;1
"5592";"AGAP013379";"2R";723748;724155;1
"5593";"AGAP013149";"2R";735912;737457;-1
"5594";"AGAP001177";"2R";730546;734079;-1
"5595";"AGAP001176";"2R";729586;730008;-1
"5596";"AGAP013066";"2R";697546;697881;-1
"5597";"AGAP001174";"2R";695497;696755;-1
"5598";"AGAP001170";"2R";688812;690230;-1
"5599";"AGAP001169";"2R";685937;688584;-1
"5600";"AGAP001166";"2R";677953;679051;-1
"5601";"AGAP001165";"2R";675309;677922;-1
"5602";"AGAP012985";"2R";671584;672932;-1
"5603";"AGAP001162";"2R";668888;670326;-1
"5604";"AGAP001161";"2R";665798;667234;-1
"5605";"AGAP001160";"2R";660835;665222;-1
"5606";"AGAP001158";"2R";656192;657861;-1
"5607";"AGAP001157";"2R";637123;655131;-1
"5608";"AGAP028404";"2R";32371416;32373138;-1
"5609";"AGAP001156";"2R";630537;634830;-1
"5610";"AGAP001153";"2R";626498;628360;-1
"5611";"AGAP001151";"2R";617198;625229;-1
"5612";"AGAP001148";"2R";601041;606859;-1
"5613";"AGAP001147";"2R";599852;600239;-1
"5614";"AGAP001146";"2R";596586;599507;-1
"5615";"AGAP001144";"2R";592484;594701;-1
"5616";"AGAP001143";"2R";587999;589633;-1
"5617";"AGAP013376";"2R";581508;582076;-1
"5618";"AGAP001140";"2R";572473;578806;-1
"5619";"AGAP001138";"2R";568907;570507;-1
"5620";"AGAP001135";"2R";562788;565559;-1
"5621";"AGAP001133";"2R";556578;560219;-1
"5622";"AGAP001130";"2R";545598;552364;-1
"5623";"AGAP001137";"2R";567440;568742;-1
"5624";"AGAP004119";"2R";50271906;50309696;1
"5625";"AGAP004121";"2R";50327269;50328282;1
"5626";"AGAP004122";"2R";50343921;50346516;1
"5627";"AGAP004123";"2R";50350559;50354332;1
"5628";"AGAP004124";"2R";50384354;50387218;1
"5629";"AGAP004125";"2R";50398489;50399671;1
"5630";"AGAP004126";"2R";50423391;50425056;1
"5631";"AGAP004128";"2R";50448478;50450276;1
"5632";"AGAP004129";"2R";50491387;50492715;1
"5633";"AGAP004127";"2R";50429581;50430646;-1
"5634";"AGAP004120";"2R";50320113;50321238;-1
"5635";"AGAP004130";"2R";50520138;50521031;1
"5636";"AGAP004131";"2R";50568823;50570907;1
"5637";"AGAP004132";"2R";50579082;50585938;1
"5638";"AGAP004134";"2R";50594047;50595815;1
"5639";"AGAP013195";"2R";50611644;50612588;1
"5640";"AGAP012972";"2R";50672413;50674364;1
"5641";"AGAP013023";"2R";50679025;50680818;1
"5642";"AGAP004140";"2R";50683163;50687432;1
"5643";"AGAP004142";"2R";50701848;50704609;1
"5644";"AGAP013209";"2R";50717015;50718343;1
"5645";"AGAP012989";"2R";50733404;50734477;1
"5646";"AGAP004147";"2R";50740501;50742791;1
"5647";"AGAP004149";"2R";50746527;50748439;-1
"5648";"AGAP004148";"2R";50743017;50744780;-1
"5649";"AGAP004146";"2R";50736655;50740147;-1
"5650";"AGAP004145";"2R";50731713;50732853;-1
"5651";"AGAP004144";"2R";50718412;50730810;-1
"5652";"AGAP004143";"2R";50706827;50716250;-1
"5653";"AGAP004141";"2R";50699530;50701202;-1
"5654";"AGAP013524";"2R";50689842;50692141;-1
"5655";"AGAP004139";"2R";50680828;50682277;-1
"5656";"AGAP004138";"2R";50676211;50677148;-1
"5657";"AGAP004137";"2R";50674440;50675668;-1
"5658";"AGAP004136";"2R";50645762;50667200;-1
"5659";"AGAP004135";"2R";50616512;50621276;-1
"5660";"AGAP004133";"2R";50588487;50589855;-1
"5661";"AGAP012977";"2R";50779924;50781492;1
"5662";"AGAP004156";"2R";50897136;50942218;1
"5663";"AGAP004157";"2R";50944151;50945964;1
"5664";"AGAP004158";"2R";50946609;50948000;1
"5665";"AGAP004161";"2R";50962814;50968812;1
"5666";"AGAP004163";"2R";50989917;50993565;-1
"5667";"AGAP004160";"2R";50955880;50961248;-1
"5668";"AGAP004159";"2R";50947787;50952802;-1
"5669";"AGAP004154";"2R";50783403;50862651;-1
"5670";"AGAP004153";"2R";50777544;50778534;-1
"5671";"AGAP004152";"2R";50773999;50777275;-1
"5672";"AGAP004151";"2R";50757058;50759539;-1
"5673";"AGAP004150";"2R";50754785;50755376;-1
"5674";"AGAP004162";"2R";50986141;50987788;-1
"5675";"AGAP004164";"2R";50997215;51001446;1
"5676";"AGAP004165";"2R";51003621;51004250;1
"5677";"AGAP004167";"2R";51025316;51026688;1
"5678";"AGAP004169";"2R";51061642;51147282;1
"5679";"AGAP004170";"2R";51211590;51215107;1
"5680";"AGAP004173";"2R";51217666;51218384;1
"5681";"AGAP004174";"2R";51223352;51224918;1
"5682";"AGAP013223";"2R";51236418;51237348;1
"5683";"AGAP004177";"2R";51237874;51238820;1
"5684";"AGAP004178";"2R";51240142;51246245;1
"5685";"AGAP004166";"2R";51004553;51013466;-1
"5686";"AGAP004171";"2R";51215221;51215969;-1
"5687";"AGAP004172";"2R";51216222;51216872;-1
"5688";"AGAP004175";"2R";51224954;51227124;-1
"5689";"AGAP004176";"2R";51228595;51234415;-1
"5690";"AGAP004182";"2R";51384391;51387669;1
"5691";"AGAP004179";"2R";51252318;51309178;-1
"5692";"AGAP004181";"2R";51318797;51372141;-1
"5693";"AGAP004183";"2R";51398663;51403159;-1
"5694";"AGAP004186";"2R";51410702;51433435;-1
"5695";"AGAP004184";"2R";51446251;51449296;-1
"5696";"AGAP004189";"2R";51619882;51621174;1
"5697";"AGAP004190";"2R";51637719;51639931;1
"5698";"AGAP004192";"2R";51641145;51645315;1
"5699";"AGAP004195";"2R";51670724;51674835;1
"5700";"AGAP004198";"2R";51695947;51698211;1
"5701";"AGAP004200";"2R";51709868;51711038;-1
"5702";"AGAP004199";"2R";51698646;51702180;-1
"5703";"AGAP013350";"2R";51687740;51688911;-1
"5704";"AGAP004197";"2R";51676369;51680752;-1
"5705";"AGAP004196";"2R";51674838;51675783;-1
"5706";"AGAP004194";"2R";51646718;51691880;-1
"5707";"AGAP004191";"2R";51639864;51640488;-1
"5708";"AGAP013462";"2R";51634978;51636063;-1
"5709";"AGAP004188";"2R";51541919;51554318;-1
"5710";"AGAP004201";"2R";51715350;51768603;-1
"5711";"AGAP013503";"2R";51751482;51757460;1
"5712";"AGAP013109";"2R";51760460;51766729;1
"5713";"AGAP004203";"2R";51786017;51792488;1
"5714";"AGAP004205";"2R";51859170;51861047;1
"5715";"AGAP004206";"2R";51861297;51863701;1
"5716";"AGAP004209";"2R";51883020;51900271;1
"5717";"AGAP004210";"2R";51916958;51918491;1
"5718";"AGAP004211";"2R";51929270;51933174;1
"5719";"AGAP004215";"2R";51962732;51970071;1
"5720";"AGAP004202";"2R";51783044;51785054;-1
"5721";"AGAP004204";"2R";51855890;51857343;-1
"5722";"AGAP004207";"2R";51863704;51866254;-1
"5723";"AGAP004208";"2R";51869977;51871422;-1
"5724";"AGAP004212";"2R";51937245;51941209;-1
"5725";"AGAP004213";"2R";51943625;51944991;-1
"5726";"AGAP004214";"2R";51945891;51947994;-1
"5727";"AGAP004217";"2R";51976758;51977583;-1
"5728";"AGAP004218";"2R";51978259;51994514;-1
"5729";"AGAP004216";"2R";51973272;51975278;-1
"5730";"AGAP013482";"2R";52002707;52006145;1
"5731";"AGAP004221";"2R";52059089;52060836;1
"5732";"AGAP004222";"2R";52064171;52065775;1
"5733";"AGAP004223";"2R";52154089;52155516;1
"5734";"AGAP004225";"2R";52184757;52187537;1
"5735";"AGAP004227";"2R";52190093;52194254;1
"5736";"AGAP004226";"2R";52187555;52189723;-1
"5737";"AGAP004224";"2R";52175093;52178805;-1
"5738";"AGAP004220";"2R";52041008;52042217;-1
"5739";"AGAP004219";"2R";52001832;52002188;-1
"5740";"AGAP004228";"2R";52249807;52333234;-1
"5741";"AGAP004229";"2R";52459017;52465841;1
"5742";"AGAP001451";"2R";5237785;5250571;-1
"5743";"AGAP004230";"2R";52555281;52589757;-1
"5744";"AGAP001452";"2R";5252710;5261854;1
"5745";"AGAP001454";"2R";5266433;5267166;1
"5746";"AGAP001458";"2R";5281495;5282828;1
"5747";"AGAP001459";"2R";5283096;5284326;1
"5748";"AGAP001460";"2R";5286141;5291320;1
"5749";"AGAP001463";"2R";5296806;5298958;1
"5750";"AGAP001469";"2R";5341315;5350782;1
"5751";"AGAP001472";"2R";5359826;5364330;1
"5752";"AGAP001474";"2R";5371423;5372853;1
"5753";"AGAP001475";"2R";5373543;5378576;1
"5754";"AGAP001478";"2R";5390305;5394755;1
"5755";"AGAP001480";"2R";5397435;5407083;1
"5756";"AGAP001481";"2R";5408354;5418148;1
"5757";"AGAP001483";"2R";5426073;5426742;1
"5758";"AGAP001485";"2R";5437340;5449870;1
"5759";"AGAP001486";"2R";5443334;5462040;1
"5760";"AGAP001487";"2R";5476047;5497777;-1
"5761";"AGAP001484";"2R";5426952;5429009;-1
"5762";"AGAP001482";"2R";5412134;5416055;-1
"5763";"AGAP001477";"2R";5386547;5388354;-1
"5764";"AGAP001476";"2R";5378777;5383987;-1
"5765";"AGAP001473";"2R";5364946;5369903;-1
"5766";"AGAP001471";"2R";5355840;5358629;-1
"5767";"AGAP001470";"2R";5352331;5355060;-1
"5768";"AGAP001468";"2R";5327484;5334602;-1
"5769";"AGAP001467";"2R";5321976;5326279;-1
"5770";"AGAP001466";"2R";5316668;5317902;-1
"5771";"AGAP001464";"2R";5300731;5315891;-1
"5772";"AGAP001462";"2R";5294601;5296609;-1
"5773";"AGAP001461";"2R";5292781;5294103;-1
"5774";"AGAP001455";"2R";5267487;5280188;-1
"5775";"AGAP001453";"2R";5263199;5266126;-1
"5776";"AGAP013431";"2R";52942268;52943027;1
"5777";"AGAP004234";"2R";52945634;52950132;1
"5778";"AGAP013213";"2R";52956313;52956858;1
"5779";"AGAP004236";"2R";52956914;52958016;1
"5780";"AGAP004239";"2R";52969440;52972940;1
"5781";"AGAP004243";"2R";52978544;52980280;1
"5782";"AGAP012952";"2R";52983320;52986319;1
"5783";"AGAP004232";"2R";52872450;52909226;-1
"5784";"AGAP004233";"2R";52930443;52952709;-1
"5785";"AGAP004235";"2R";52953067;52955995;-1
"5786";"AGAP004237";"2R";52958429;52962558;-1
"5787";"AGAP004238";"2R";52966372;52968625;-1
"5788";"AGAP004240";"2R";52973156;52974433;-1
"5789";"AGAP004241";"2R";52974810;52977885;-1
"5790";"AGAP004242";"2R";52976439;52977446;-1
"5791";"AGAP013349";"2R";53001700;53002893;1
"5792";"AGAP004244";"2R";53101973;53127099;1
"5793";"AGAP004245";"2R";53131569;53133181;1
"5794";"AGAP013480";"2R";53200470;53204404;1
"5795";"AGAP004247";"2R";53207112;53209347;1
"5796";"AGAP004248";"2R";53209757;53211971;1
"5797";"AGAP013374";"2R";53215173;53217641;1
"5798";"AGAP012988";"2R";53225865;53226349;1
"5799";"AGAP004246";"2R";53136696;53148779;-1
"5800";"AGAP004254";"2R";53324850;53327267;1
"5801";"AGAP004256";"2R";53330421;53368510;1
"5802";"AGAP004261";"2R";53439923;53452431;1
"5803";"AGAP004262";"2R";53459331;53461749;1
"5804";"AGAP004263";"2R";53467885;53469763;1
"5805";"AGAP004264";"2R";53470705;53472323;1
"5806";"AGAP012999";"2R";53471717;53472322;1
"5807";"AGAP013139";"2R";53479169;53487435;1
"5808";"AGAP004265";"2R";53491208;53495149;1
"5809";"AGAP004267";"2R";53497491;53499176;1
"5810";"AGAP013528";"2R";53437304;53438086;1
"5811";"AGAP004266";"2R";53495974;53497357;-1
"5812";"AGAP013387";"2R";53435651;53436453;-1
"5813";"AGAP004259";"2R";53433542;53435107;-1
"5814";"AGAP004258";"2R";53372306;53400662;-1
"5815";"AGAP004255";"2R";53327559;53329297;-1
"5816";"AGAP004251";"2R";53275898;53316442;-1
"5817";"AGAP004268";"2R";53500412;53505054;1
"5818";"AGAP004269";"2R";53506534;53508737;1
"5819";"AGAP004274";"2R";53566630;53568065;1
"5820";"AGAP004278";"2R";53743102;53744526;1
"5821";"AGAP004270";"2R";53509170;53511709;-1
"5822";"AGAP004271";"2R";53524364;53525854;-1
"5823";"AGAP004272";"2R";53526477;53531311;-1
"5824";"AGAP004273";"2R";53538292;53566330;-1
"5825";"AGAP004275";"2R";53567927;53570999;-1
"5826";"AGAP004280";"2R";53722341;53797624;1
"5827";"AGAP004282";"2R";53813637;53814560;1
"5828";"AGAP013162";"2R";53855172;53855459;1
"5829";"AGAP004285";"2R";53873202;53874705;1
"5830";"AGAP004284";"2R";53882841;53884852;1
"5831";"AGAP004286";"2R";53992496;53994372;-1
"5832";"AGAP013057";"2R";53888967;53899082;-1
"5833";"AGAP004283";"2R";53865404;53872751;-1
"5834";"AGAP004281";"2R";53809199;53810497;-1
"5835";"AGAP004289";"2R";54125049;54125324;1
"5836";"AGAP004290";"2R";54127406;54128215;1
"5837";"AGAP013168";"2R";54127743;54128805;1
"5838";"AGAP004291";"2R";54129249;54132421;1
"5839";"AGAP004293";"2R";54137852;54140712;1
"5840";"AGAP004294";"2R";54154050;54157694;1
"5841";"AGAP004295";"2R";54157871;54159134;1
"5842";"AGAP004297";"2R";54160060;54162508;1
"5843";"AGAP004300";"2R";54202388;54204464;1
"5844";"AGAP004302";"2R";54237853;54242938;1
"5845";"AGAP004301";"2R";54204311;54205677;-1
"5846";"AGAP004299";"2R";54192916;54194215;-1
"5847";"AGAP004298";"2R";54164660;54180674;-1
"5848";"AGAP004296";"2R";54159108;54159731;-1
"5849";"AGAP004292";"2R";54134598;54137474;-1
"5850";"AGAP004288";"2R";54087549;54122392;-1
"5851";"AGAP013415";"2R";54081266;54081571;-1
"5852";"AGAP004287";"2R";54056971;54065531;-1
"5853";"AGAP012980";"2R";54003615;54037324;-1
"5854";"AGAP004310";"2R";54329120;54369878;1
"5855";"AGAP004309";"2R";54355380;54357498;1
"5856";"AGAP004311";"2R";54371284;54376641;1
"5857";"AGAP004312";"2R";54380035;54382736;1
"5858";"AGAP004315";"2R";54388141;54390980;1
"5859";"AGAP004316";"2R";54393072;54393473;1
"5860";"AGAP012966";"2R";54393884;54394355;1
"5861";"AGAP004319";"2R";54416136;54417817;1
"5862";"AGAP013475";"2R";54455416;54456124;1
"5863";"AGAP004321";"2R";54457727;54458835;1
"5864";"AGAP004323";"2R";54462372;54487724;1
"5865";"AGAP013088";"2R";54495558;54499456;1
"5866";"AGAP004324";"2R";54489362;54491183;-1
"5867";"AGAP004322";"2R";54458643;54461050;-1
"5868";"AGAP004320";"2R";54419522;54431959;-1
"5869";"AGAP004318";"2R";54405749;54412784;-1
"5870";"AGAP002477";"2R";21861926;21862637;1
"5871";"AGAP004314";"2R";54386505;54387994;-1
"5872";"AGAP004313";"2R";54384164;54385686;-1
"5873";"AGAP004308";"2R";54335725;54338170;-1
"5874";"AGAP004307";"2R";54319768;54320886;-1
"5875";"AGAP013294";"2R";54262425;54305615;-1
"5876";"AGAP004306";"2R";54269735;54272012;-1
"5877";"AGAP004303";"2R";54251179;54256074;-1
"5878";"AGAP004329";"2R";54653713;54654327;1
"5879";"AGAP004330";"2R";54656549;54657160;1
"5880";"AGAP004331";"2R";54670248;54678853;1
"5881";"AGAP004334";"2R";54712445;54713717;-1
"5882";"AGAP004333";"2R";54688389;54699228;-1
"5883";"AGAP004332";"2R";54680895;54683376;-1
"5884";"AGAP004327";"2R";54639519;54650634;-1
"5885";"AGAP004335";"2R";54775486;54819966;1
"5886";"AGAP004336";"2R";54821622;54822553;1
"5887";"AGAP004338";"2R";54824657;54826763;1
"5888";"AGAP013385";"2R";54834149;54835343;1
"5889";"AGAP004348";"2R";54927911;54933639;1
"5890";"AGAP004350";"2R";54940341;54942685;1
"5891";"AGAP004351";"2R";54942954;54945573;1
"5892";"AGAP004352";"2R";54946117;54948447;-1
"5893";"AGAP004349";"2R";54935977;54938560;-1
"5894";"AGAP004345";"2R";54921683;54927289;-1
"5895";"AGAP004344";"2R";54888221;54910443;-1
"5896";"AGAP004341";"2R";54846497;54877068;-1
"5897";"AGAP004340";"2R";54835347;54837595;-1
"5898";"AGAP004339";"2R";54826958;54833476;-1
"5899";"AGAP004337";"2R";54822694;54824534;-1
"5900";"AGAP004354";"2R";55001915;55003375;1
"5901";"AGAP004355";"2R";55005817;55007288;1
"5902";"AGAP004356";"2R";55011288;55013113;1
"5903";"AGAP004357";"2R";55021019;55023096;1
"5904";"AGAP004361";"2R";55042797;55053551;1
