"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"6282";"ASTE006809";"KB664569";65377;67639;1
"6283";"ASTE006808";"KB664569";62212;63077;-1
"6284";"ASTE006800";"KB664569";17366;23751;1
"6285";"ASTE006811";"KB664569";82316;83813;-1
"6286";"ASTE006805";"KB664569";55998;57101;-1
"6287";"ASTE006806";"KB664569";58242;60738;-1
"6288";"ASTE006803";"KB664569";49226;53443;1
"6289";"ASTE006807";"KB664569";60898;62228;1
"6290";"ASTE006810";"KB664569";70364;82094;1
"6291";"ASTE006812";"KB664569";84238;85400;1
"6292";"ASTE006799";"KB664569";13444;16160;-1
"6293";"ASTE006801";"KB664569";24014;26403;-1
"6294";"ASTE006802";"KB664569";42253;47616;-1
"6295";"ASTE006815";"KB664569";172601;173017;-1
"6296";"ASTE006813";"KB664569";142048;142884;1
"6297";"ASTE006814";"KB664569";164950;167211;-1
"6298";"ASTE001638";"KB664570";125421;130615;1
"6299";"ASTE001641";"KB664570";243936;245801;1
"6300";"ASTE001642";"KB664570";249908;250159;1
"6301";"ASTE001639";"KB664570";204673;206184;1
"6302";"ASTE001643";"KB664570";256397;265474;1
"6303";"ASTE001640";"KB664570";214787;221929;1
"6304";"ASTE001644";"KB664570";301751;310640;1
"6305";"ASTE014173";"KB664570";114698;115662;-1
"6306";"ASTE007222";"KB664571";47269;55522;1
"6307";"ASTE007232";"KB664571";124450;127223;-1
"6308";"ASTE007246";"KB664571";250498;251833;-1
"6309";"ASTE007218";"KB664571";16955;19754;1
"6310";"ASTE007224";"KB664571";71317;74197;1
"6311";"ASTE007225";"KB664571";74622;76612;1
"6312";"ASTE007226";"KB664571";76943;78758;1
"6313";"ASTE007221";"KB664571";44289;46152;-1
"6314";"ASTE007227";"KB664571";78702;82761;-1
"6315";"ASTE007217";"KB664571";2526;5426;1
"6316";"ASTE007231";"KB664571";111755;112948;-1
"6317";"ASTE007229";"KB664571";93270;95088;1
"6318";"ASTE007233";"KB664571";131708;134990;-1
"6319";"ASTE007237";"KB664571";186089;189893;-1
"6320";"ASTE007239";"KB664571";196521;197654;-1
"6321";"ASTE007240";"KB664571";201083;201771;1
"6322";"ASTE007219";"KB664571";23052;33634;1
"6323";"ASTE007220";"KB664571";36547;37865;1
"6324";"ASTE007223";"KB664571";56020;56358;-1
"6325";"ASTE007228";"KB664571";84794;92965;-1
"6326";"ASTE007247";"KB664571";252789;255680;1
"6327";"ASTE007244";"KB664571";221657;231945;1
"6328";"ASTE007245";"KB664571";235857;236536;1
"6329";"ASTE007230";"KB664571";104787;105427;1
"6330";"ASTE007235";"KB664571";159955;162581;1
"6331";"ASTE007234";"KB664571";140241;143393;-1
"6332";"ASTE007236";"KB664571";175921;180036;1
"6333";"ASTE007238";"KB664571";190670;194738;1
"6334";"ASTE007241";"KB664571";201813;205635;-1
"6335";"ASTE007243";"KB664571";212704;213302;-1
"6336";"ASTE007242";"KB664571";207093;212535;1
"6337";"ASTE014817";"KB664571";38686;41663;1
"6338";"ASTE014818";"KB664571";232937;234116;1
"6339";"ASTE009091";"KB664572";123659;131037;1
"6340";"ASTE009092";"KB664572";137829;145955;1
"6341";"ASTE009093";"KB664572";148369;163040;-1
"6342";"ASTE009095";"KB664572";293559;296360;-1
"6343";"ASTE009090";"KB664572";40710;41462;1
"6344";"ASTE009094";"KB664572";228280;229917;1
"6345";"ASTE015029";"KB664572";186105;186458;-1
"6346";"ASTE006506";"KB664573";47701;49726;-1
"6347";"ASTE006509";"KB664573";57461;58762;1
"6348";"ASTE006512";"KB664573";72893;78850;1
"6349";"ASTE006517";"KB664573";113030;116677;1
"6350";"ASTE006508";"KB664573";56300;57222;-1
"6351";"ASTE006505";"KB664573";39785;45649;-1
"6352";"ASTE006513";"KB664573";80105;85594;-1
"6353";"ASTE006502";"KB664573";35835;37803;1
"6354";"ASTE006515";"KB664573";88009;88899;-1
"6355";"ASTE006503";"KB664573";38162;39320;1
"6356";"ASTE006507";"KB664573";53508;56334;1
"6357";"ASTE006511";"KB664573";66066;71901;1
"6358";"ASTE006514";"KB664573";86042;87704;1
"6359";"ASTE006516";"KB664573";90642;95003;-1
"6360";"ASTE006518";"KB664573";116720;121934;-1
"6361";"ASTE006510";"KB664573";59159;64443;-1
"6362";"ASTE006501";"KB664573";30023;35034;-1
"6363";"ASTE006504";"KB664573";38475;39515;-1
"6364";"ASTE014744";"KB664573";33912;35798;1
"6365";"ASTE011452";"KB664574";290366;292786;-1
"6366";"ASTE011444";"KB664574";93152;94502;1
"6367";"ASTE011451";"KB664574";285189;286063;1
"6368";"ASTE011453";"KB664574";323600;333880;1
"6369";"ASTE011450";"KB664574";283897;284879;-1
"6370";"ASTE011445";"KB664574";111374;118804;1
"6371";"ASTE011448";"KB664574";240215;246086;1
"6372";"ASTE011449";"KB664574";261946;270235;1
"6373";"ASTE011446";"KB664574";189133;203742;-1
"6374";"ASTE011447";"KB664574";233828;234444;-1
"6375";"ASTE015265";"KB664574";120850;123411;1
"6376";"ASTE015266";"KB664574";132513;141570;1
"6377";"ASTE015267";"KB664574";180017;184151;-1
"6378";"ASTE001253";"KB664575";81064;83016;1
"6379";"ASTE001267";"KB664575";185430;187523;-1
"6380";"ASTE001268";"KB664575";210385;210768;1
"6381";"ASTE001256";"KB664575";118066;118602;1
"6382";"ASTE001272";"KB664575";232871;233467;-1
"6383";"ASTE001274";"KB664575";238848;241493;-1
"6384";"ASTE001271";"KB664575";227200;232814;1
"6385";"ASTE001273";"KB664575";236282;237938;1
"6386";"ASTE001269";"KB664575";221266;221960;-1
"6387";"ASTE001270";"KB664575";223479;226336;-1
"6388";"ASTE001255";"KB664575";115636;117607;-1
"6389";"ASTE001257";"KB664575";119072;120292;-1
"6390";"ASTE001259";"KB664575";125602;133484;-1
"6391";"ASTE001258";"KB664575";120884;123545;1
"6392";"ASTE001266";"KB664575";171928;176232;-1
"6393";"ASTE001260";"KB664575";134581;135528;1
"6394";"ASTE001262";"KB664575";146485;149840;1
"6395";"ASTE001263";"KB664575";152635;153732;1
"6396";"ASTE001264";"KB664575";156174;158873;1
"6397";"ASTE001254";"KB664575";99873;103607;1
"6398";"ASTE001261";"KB664575";136762;142665;-1
"6399";"ASTE001265";"KB664575";159299;164104;-1
"6400";"ASTE014129";"KB664575";206888;207901;-1
"6401";"ASTE014128";"KB664575";112027;112523;-1
"6402";"ASTE011202";"KB664576";72310;72705;-1
"6403";"ASTE011204";"KB664576";74902;81293;-1
"6404";"ASTE011199";"KB664576";60249;62367;-1
"6405";"ASTE011201";"KB664576";66729;71253;-1
"6406";"ASTE011198";"KB664576";49537;55427;1
"6407";"ASTE011203";"KB664576";73815;74472;1
"6408";"ASTE011208";"KB664576";145103;148338;1
"6409";"ASTE011209";"KB664576";149320;158832;1
"6410";"ASTE011207";"KB664576";124449;134242;-1
"6411";"ASTE015859";"KB665376";604038;605763;-1
"6412";"ASTE011205";"KB664576";101839;103601;-1
"6413";"ASTE011200";"KB664576";64191;66365;1
"6414";"ASTE011197";"KB664576";213;1884;1
"6415";"ASTE011206";"KB664576";104920;105915;-1
"6416";"ASTE015246";"KB664576";162931;164830;1
"6417";"ASTE009248";"KB664577";1120734;1126843;1
"6418";"ASTE009249";"KB664577";1128197;1129883;1
"6419";"ASTE009255";"KB664577";1181941;1182654;-1
"6420";"ASTE009254";"KB664577";1177555;1181921;1
"6421";"ASTE009250";"KB664577";1139148;1147835;1
"6422";"ASTE009256";"KB664577";1182928;1184345;1
"6423";"ASTE009259";"KB664577";1226837;1229307;-1
"6424";"ASTE009260";"KB664577";1414840;1416079;-1
"6425";"ASTE009201";"KB664577";197728;198778;1
"6426";"ASTE009202";"KB664577";292947;293750;-1
"6427";"ASTE009207";"KB664577";360732;363057;-1
"6428";"ASTE009208";"KB664577";363421;365706;1
"6429";"ASTE009211";"KB664577";518352;519261;-1
"6430";"ASTE009214";"KB664577";646222;648038;1
"6431";"ASTE009212";"KB664577";606217;607288;-1
"6432";"ASTE009215";"KB664577";652642;656034;-1
"6433";"ASTE009228";"KB664577";783462;793078;-1
"6434";"ASTE009225";"KB664577";725441;727903;-1
"6435";"ASTE009219";"KB664577";706590;707165;1
"6436";"ASTE009221";"KB664577";708690;709453;1
"6437";"ASTE009227";"KB664577";766657;776608;1
"6438";"ASTE009220";"KB664577";707341;708246;-1
"6439";"ASTE009222";"KB664577";709438;711936;-1
"6440";"ASTE009230";"KB664577";823185;826046;1
"6441";"ASTE009229";"KB664577";819558;821007;1
"6442";"ASTE009236";"KB664577";867010;868568;1
"6443";"ASTE009235";"KB664577";847185;847974;-1
"6444";"ASTE009233";"KB664577";837828;843151;-1
"6445";"ASTE009243";"KB664577";949195;954880;-1
"6446";"ASTE009244";"KB664577";955914;957467;-1
"6447";"ASTE009245";"KB664577";958458;961519;1
"6448";"ASTE009238";"KB664577";890457;896887;1
"6449";"ASTE009239";"KB664577";897133;906942;1
"6450";"ASTE009199";"KB664577";3525;10824;-1
"6451";"ASTE009200";"KB664577";102595;117517;1
"6452";"ASTE009206";"KB664577";355160;359139;-1
"6453";"ASTE009205";"KB664577";339516;344225;1
"6454";"ASTE009210";"KB664577";486952;487481;-1
"6455";"ASTE009213";"KB664577";611118;622509;-1
"6456";"ASTE009216";"KB664577";691839;696116;1
"6457";"ASTE009223";"KB664577";712547;716945;-1
"6458";"ASTE009226";"KB664577";736001;737530;-1
"6459";"ASTE009217";"KB664577";696879;701033;1
"6460";"ASTE009231";"KB664577";826957;831066;1
"6461";"ASTE009237";"KB664577";868780;874846;1
"6462";"ASTE009242";"KB664577";926376;937668;1
"6463";"ASTE009240";"KB664577";908542;911595;-1
"6464";"ASTE009241";"KB664577";914133;919740;1
"6465";"ASTE009247";"KB664577";1002244;1003197;-1
"6466";"ASTE009251";"KB664577";1151456;1151866;-1
"6467";"ASTE009252";"KB664577";1152952;1153263;1
"6468";"ASTE009253";"KB664577";1172731;1176012;1
"6469";"ASTE009257";"KB664577";1184544;1186928;-1
"6470";"ASTE009261";"KB664577";1436144;1436538;-1
"6471";"ASTE009263";"KB664577";1587130;1590381;-1
"6472";"ASTE009203";"KB664577";295158;296827;-1
"6473";"ASTE009218";"KB664577";704492;706048;-1
"6474";"ASTE009224";"KB664577";722054;723813;1
"6475";"ASTE015939";"KB664966";764964;770610;-1
"6476";"ASTE009232";"KB664577";835983;837642;1
"6477";"ASTE009246";"KB664577";979039;980460;-1
"6478";"ASTE009258";"KB664577";1217352;1223286;1
"6479";"ASTE009262";"KB664577";1578818;1580260;-1
"6480";"ASTE009204";"KB664577";332398;336885;1
"6481";"ASTE009209";"KB664577";480546;481919;-1
"6482";"ASTE009234";"KB664577";846569;863759;1
"6483";"ASTE015034";"KB664577";171811;172888;-1
"6484";"ASTE015035";"KB664577";347208;349101;1
"6485";"ASTE015036";"KB664577";620070;620942;1
"6486";"ASTE015037";"KB664577";738149;740016;-1
"6487";"ASTE015038";"KB664577";1090112;1096537;1
"6488";"ASTE015039";"KB664577";1150408;1150751;-1
"6489";"ASTE000230";"KB664578";94224;95111;-1
"6490";"ASTE000233";"KB664578";199071;206656;-1
"6491";"ASTE000232";"KB664578";188791;195883;1
"6492";"ASTE000229";"KB664578";30307;30717;-1
"6493";"ASTE000231";"KB664578";105409;106786;1
"6494";"ASTE014030";"KB664578";91813;93443;-1
"6495";"ASTE006979";"KB664579";206669;208789;-1
"6496";"ASTE006973";"KB664579";82543;82903;1
"6497";"ASTE006980";"KB664579";210030;214056;1
"6498";"ASTE006972";"KB664579";68419;74817;1
"6499";"ASTE006975";"KB664579";177594;182282;1
"6500";"ASTE006985";"KB664579";255878;257094;-1
"6501";"ASTE006983";"KB664579";247214;248166;1
"6502";"ASTE006986";"KB664579";258964;267821;1
"6503";"ASTE006988";"KB664579";293309;295968;1
"6504";"ASTE006976";"KB664579";182571;184206;-1
"6505";"ASTE006977";"KB664579";184799;185969;-1
"6506";"ASTE006978";"KB664579";200415;204722;1
"6507";"ASTE006987";"KB664579";270088;272753;-1
"6508";"ASTE006974";"KB664579";141820;147737;1
"6509";"ASTE006984";"KB664579";248637;254670;-1
"6510";"ASTE006981";"KB664579";223574;223877;1
"6511";"ASTE006982";"KB664579";243801;246036;1
"6512";"ASTE014777";"KB664579";63681;66604;-1
"6513";"ASTE000470";"KB664580";68269;69735;1
"6514";"ASTE000467";"KB664580";6032;6328;-1
"6515";"ASTE000468";"KB664580";61963;62896;1
"6516";"ASTE000486";"KB664580";210631;211309;-1
"6517";"ASTE000469";"KB664580";63111;67787;-1
"6518";"ASTE000471";"KB664580";70099;73224;-1
"6519";"ASTE000474";"KB664580";83601;84510;-1
"6520";"ASTE000473";"KB664580";79726;83156;1
"6521";"ASTE000483";"KB664580";168559;178312;1
"6522";"ASTE000485";"KB664580";207543;209051;1
"6523";"ASTE000478";"KB664580";130800;135426;1
"6524";"ASTE000481";"KB664580";161914;163757;1
"6525";"ASTE000480";"KB664580";160477;161463;-1
"6526";"ASTE000472";"KB664580";73730;79317;1
"6527";"ASTE000482";"KB664580";163868;168855;-1
"6528";"ASTE000475";"KB664580";110574;113825;1
"6529";"ASTE000476";"KB664580";115505;120834;1
"6530";"ASTE000477";"KB664580";121123;127137;1
"6531";"ASTE000479";"KB664580";149803;155338;1
"6532";"ASTE000484";"KB664580";204929;207019;-1
"6533";"ASTE000487";"KB664580";221443;229408;-1
"6534";"ASTE014049";"KB664580";59260;61526;1
"6535";"ASTE007250";"KB664581";37644;38141;-1
"6536";"ASTE007251";"KB664581";44735;45948;-1
"6537";"ASTE007252";"KB664581";53419;54111;-1
"6538";"ASTE007253";"KB664581";56084;56836;-1
"6539";"ASTE007254";"KB664581";60893;61465;-1
"6540";"ASTE007257";"KB664581";118293;118886;-1
"6541";"ASTE007255";"KB664581";72413;90690;-1
"6542";"ASTE007249";"KB664581";22184;27624;-1
"6543";"ASTE007256";"KB664581";102945;103519;-1
"6544";"ASTE007259";"KB664581";167720;170230;-1
"6545";"ASTE007260";"KB664581";242452;242986;1
"6546";"ASTE007261";"KB664581";330372;333240;1
"6547";"ASTE007248";"KB664581";3308;9611;1
"6548";"ASTE007258";"KB664581";120314;122757;-1
"6549";"ASTE014819";"KB664581";29836;31477;-1
"6550";"ASTE014820";"KB664581";123622;124116;-1
"6551";"ASTE014821";"KB664581";174985;175389;-1
"6552";"ASTE014822";"KB664581";200493;203552;1
"6553";"ASTE014823";"KB664581";249549;250624;1
"6554";"ASTE000908";"KB664582";32495;37525;-1
"6555";"ASTE000915";"KB664582";85866;87275;-1
"6556";"ASTE000912";"KB664582";73690;79560;-1
"6557";"ASTE000916";"KB664582";90111;91641;-1
"6558";"ASTE000909";"KB664582";40171;42199;-1
"6559";"ASTE000926";"KB664582";177026;179452;-1
"6560";"ASTE000917";"KB664582";94660;99223;1
"6561";"ASTE000927";"KB664582";180063;180952;-1
"6562";"ASTE000922";"KB664582";149285;149955;-1
"6563";"ASTE000925";"KB664582";172317;173563;-1
"6564";"ASTE000918";"KB664582";105775;108439;1
"6565";"ASTE000919";"KB664582";109659;112483;1
"6566";"ASTE000923";"KB664582";150715;155556;1
"6567";"ASTE000920";"KB664582";112772;114090;-1
"6568";"ASTE000913";"KB664582";81477;82085;-1
"6569";"ASTE000911";"KB664582";53969;63945;1
"6570";"ASTE000914";"KB664582";83066;85675;1
"6571";"ASTE000910";"KB664582";49119;53063;-1
"6572";"ASTE000929";"KB664582";205892;212381;-1
"6573";"ASTE000924";"KB664582";166144;169814;1
"6574";"ASTE000928";"KB664582";189749;199217;1
"6575";"ASTE000921";"KB664582";117301;125389;-1
"6576";"ASTE014096";"KB664582";68366;69738;-1
"6577";"ASTE014099";"KB664582";164152;166018;1
"6578";"ASTE014097";"KB664582";139085;139568;-1
"6579";"ASTE014098";"KB664582";147481;148383;-1
"6580";"ASTE011090";"KB664583";37527;39623;1
"6581";"ASTE011093";"KB664583";59854;61348;1
"6582";"ASTE011085";"KB664583";20876;24552;1
"6583";"ASTE011088";"KB664583";30912;33051;1
"6584";"ASTE011079";"KB664583";8443;9829;-1
"6585";"ASTE011083";"KB664583";18093;18937;-1
"6586";"ASTE011087";"KB664583";27557;30487;-1
"6587";"ASTE011091";"KB664583";41764;44399;-1
"6588";"ASTE011081";"KB664583";12216;13819;1
"6589";"ASTE011092";"KB664583";58240;59017;-1
"6590";"ASTE011104";"KB664583";240198;242943;1
"6591";"ASTE011101";"KB664583";219189;219865;1
"6592";"ASTE011103";"KB664583";238601;239877;-1
"6593";"ASTE011098";"KB664583";210741;211981;1
"6594";"ASTE011094";"KB664583";63437;65636;-1
"6595";"ASTE011086";"KB664583";25262;26657;1
"6596";"ASTE011082";"KB664583";14084;17581;-1
"6597";"ASTE011089";"KB664583";34276;36798;-1
"6598";"ASTE011080";"KB664583";10624;11677;1
"6599";"ASTE011097";"KB664583";208382;210526;-1
"6600";"ASTE011084";"KB664583";19325;20221;-1
"6601";"ASTE011078";"KB664583";1970;2695;1
"6602";"ASTE011099";"KB664583";212223;213635;-1
"6603";"ASTE011102";"KB664583";236325;238047;1
"6604";"ASTE011100";"KB664583";214639;216890;1
"6605";"ASTE011096";"KB664583";124688;138582;-1
"6606";"ASTE011095";"KB664583";99388;108522;-1
"6607";"ASTE015231";"KB664583";242364;242804;-1
"6608";"ASTE005545";"KB664584";173799;176870;-1
"6609";"ASTE005539";"KB664584";66460;67645;-1
"6610";"ASTE005544";"KB664584";158348;161028;-1
"6611";"ASTE005538";"KB664584";26284;29296;1
"6612";"ASTE005540";"KB664584";74189;77682;-1
"6613";"ASTE005541";"KB664584";121875;124988;1
"6614";"ASTE005543";"KB664584";150878;156227;1
"6615";"ASTE005542";"KB664584";148835;150447;-1
"6616";"ASTE014629";"KB664584";167606;170273;-1
"6617";"ASTE006288";"KB664585";230098;235624;1
"6618";"ASTE006283";"KB664585";141637;149509;-1
"6619";"ASTE006284";"KB664585";152834;159160;1
"6620";"ASTE006285";"KB664585";159333;161872;-1
"6621";"ASTE006289";"KB664585";239260;241212;-1
"6622";"ASTE006290";"KB664585";243399;244492;-1
"6623";"ASTE006286";"KB664585";192628;218611;1
"6624";"ASTE006287";"KB664585";226016;227565;1
"6625";"ASTE014714";"KB664585";235638;236787;1
"6626";"ASTE002811";"KB664586";161368;162857;1
"6627";"ASTE002810";"KB664586";156459;161337;1
"6628";"ASTE006281";"KB664587";167370;168241;1
"6629";"ASTE006277";"KB664587";105802;106800;1
"6630";"ASTE006275";"KB664587";42682;44126;-1
"6631";"ASTE006271";"KB664587";12346;15358;1
"6632";"ASTE006273";"KB664587";16951;30227;1
"6633";"ASTE006272";"KB664587";15153;16201;-1
"6634";"ASTE006274";"KB664587";31312;32063;-1
"6635";"ASTE006282";"KB664587";191847;194912;1
"6636";"ASTE006279";"KB664587";114055;116744;-1
"6637";"ASTE006276";"KB664587";95518;100282;1
"6638";"ASTE006280";"KB664587";117440;120974;1
"6639";"ASTE006270";"KB664587";8738;10851;1
"6640";"ASTE006278";"KB664587";105915;113197;-1
"6641";"ASTE005143";"KB664588";34921;36195;1
"6642";"ASTE005146";"KB664588";124304;126780;1
"6643";"ASTE005177";"KB664588";1228140;1229162;1
"6644";"ASTE005178";"KB664588";1230090;1232593;1
"6645";"ASTE005183";"KB664588";1271658;1275835;-1
"6646";"ASTE005185";"KB664588";1335908;1336767;-1
"6647";"ASTE005189";"KB664588";1387905;1392407;-1
"6648";"ASTE005149";"KB664588";218930;243330;-1
"6649";"ASTE005151";"KB664588";284070;289804;1
"6650";"ASTE005140";"KB664588";6782;17361;1
"6651";"ASTE005173";"KB664588";1172872;1174678;-1
"6652";"ASTE005153";"KB664588";315711;316805;1
"6653";"ASTE005141";"KB664588";26679;28028;1
"6654";"ASTE005142";"KB664588";28369;29831;-1
"6655";"ASTE005163";"KB664588";1022835;1026279;1
"6656";"ASTE005164";"KB664588";1027135;1027907;1
"6657";"ASTE005166";"KB664588";1082466;1084339;1
"6658";"ASTE005165";"KB664588";1046609;1051300;-1
"6659";"ASTE005169";"KB664588";1140396;1141918;1
"6660";"ASTE005170";"KB664588";1159576;1160543;1
"6661";"ASTE005174";"KB664588";1191491;1191995;-1
"6662";"ASTE005147";"KB664588";190841;193342;1
"6663";"ASTE005181";"KB664588";1250358;1253584;1
"6664";"ASTE005175";"KB664588";1207342;1221788;1
"6665";"ASTE005176";"KB664588";1225705;1227177;-1
"6666";"ASTE005182";"KB664588";1258734;1265404;-1
"6667";"ASTE005186";"KB664588";1340895;1343878;1
"6668";"ASTE005190";"KB664588";1396908;1400381;1
"6669";"ASTE005184";"KB664588";1328755;1332873;1
"6670";"ASTE005192";"KB664588";1410130;1416339;1
"6671";"ASTE005191";"KB664588";1405170;1408124;-1
"6672";"ASTE005187";"KB664588";1350750;1358856;-1
"6673";"ASTE005188";"KB664588";1373857;1384351;-1
"6674";"ASTE005148";"KB664588";198135;205455;1
"6675";"ASTE005154";"KB664588";381782;385024;-1
"6676";"ASTE005152";"KB664588";292345;295393;-1
"6677";"ASTE005155";"KB664588";760381;766887;1
"6678";"ASTE005158";"KB664588";899129;900211;-1
"6679";"ASTE005159";"KB664588";903015;908804;-1
"6680";"ASTE005161";"KB664588";957474;960560;-1
"6681";"ASTE005162";"KB664588";976139;976552;-1
"6682";"ASTE005144";"KB664588";83875;89797;1
"6683";"ASTE005168";"KB664588";1138353;1140105;1
"6684";"ASTE005171";"KB664588";1161600;1164013;1
"6685";"ASTE005167";"KB664588";1110734;1111802;-1
"6686";"ASTE005172";"KB664588";1167387;1170540;-1
"6687";"ASTE015885";"KB664457";64260;75836;-1
"6688";"ASTE005180";"KB664588";1242459;1249312;1
"6689";"ASTE005179";"KB664588";1233389;1233932;-1
"6690";"ASTE005150";"KB664588";282769;283941;1
"6691";"ASTE005156";"KB664588";806475;815873;-1
"6692";"ASTE005157";"KB664588";890640;902535;1
"6693";"ASTE005160";"KB664588";910302;917232;-1
"6694";"ASTE014581";"KB664588";20302;20589;1
"6695";"ASTE014582";"KB664588";276873;277684;-1
"6696";"ASTE014583";"KB664588";781099;782821;-1
"6697";"ASTE014584";"KB664588";925228;926745;-1
"6698";"ASTE014585";"KB664588";1028472;1028855;1
"6699";"ASTE014586";"KB664588";1212205;1212577;-1
"6700";"ASTE001596";"KB664589";88950;90623;-1
"6701";"ASTE001594";"KB664589";38411;45738;-1
"6702";"ASTE001595";"KB664589";81118;82450;1
"6703";"ASTE001598";"KB664589";170402;176568;1
"6704";"ASTE001597";"KB664589";153432;158324;1
"6705";"ASTE006743";"KB664590";37963;39666;1
"6706";"ASTE006750";"KB664590";100939;103714;-1
"6707";"ASTE006739";"KB664590";42;2756;-1
"6708";"ASTE006754";"KB664590";230479;242328;-1
"6709";"ASTE006746";"KB664590";81755;83873;-1
"6710";"ASTE006740";"KB664590";7876;17119;1
"6711";"ASTE006741";"KB664590";20584;29928;1
"6712";"ASTE006742";"KB664590";31780;36727;1
"6713";"ASTE006744";"KB664590";44076;51970;1
"6714";"ASTE006745";"KB664590";74938;81504;1
"6715";"ASTE006751";"KB664590";104422;112078;1
"6716";"ASTE006749";"KB664590";94661;98779;1
"6717";"ASTE006752";"KB664590";113520;114266;-1
"6718";"ASTE006748";"KB664590";89472;93788;-1
"6719";"ASTE006747";"KB664590";85224;89078;1
"6720";"ASTE006753";"KB664590";114798;117274;1
"6721";"ASTE014757";"KB664590";18003;18996;1
"6722";"ASTE014758";"KB664590";212652;212880;-1
"6723";"ASTE001629";"KB664591";186267;191694;-1
"6724";"ASTE014170";"KB664591";40841;43751;-1
"6725";"ASTE001821";"KB664592";107622;110131;1
"6726";"ASTE001808";"KB664592";3463;7300;1
"6727";"ASTE001812";"KB664592";51191;64414;-1
"6728";"ASTE001822";"KB664592";140638;150009;1
"6729";"ASTE001824";"KB664592";157811;162345;1
"6730";"ASTE001825";"KB664592";167356;168155;1
"6731";"ASTE001809";"KB664592";7794;8919;1
"6732";"ASTE001815";"KB664592";74492;76093;-1
"6733";"ASTE001811";"KB664592";46710;50721;1
"6734";"ASTE001817";"KB664592";78540;80138;-1
"6735";"ASTE001813";"KB664592";65213;66278;1
"6736";"ASTE001819";"KB664592";83379;87378;-1
"6737";"ASTE001814";"KB664592";66645;71541;1
"6738";"ASTE001823";"KB664592";155428;156330;-1
"6739";"ASTE001816";"KB664592";77568;78532;1
"6740";"ASTE001818";"KB664592";80372;83270;1
"6741";"ASTE001820";"KB664592";95405;103661;1
"6742";"ASTE001810";"KB664592";11676;20304;-1
"6743";"ASTE014192";"KB664592";163569;163871;1
"6744";"ASTE005386";"KB664593";15642;23593;1
"6745";"ASTE005387";"KB664593";55619;68239;1
"6746";"ASTE005388";"KB664593";88422;90294;1
"6747";"ASTE005391";"KB664593";129347;131586;1
"6748";"ASTE005390";"KB664593";115959;120622;-1
"6749";"ASTE005389";"KB664593";102502;112475;1
"6750";"ASTE014604";"KB664593";42669;44241;-1
"6751";"ASTE001464";"KB664594";71217;71698;-1
"6752";"ASTE001465";"KB664594";80016;85556;-1
"6753";"ASTE001463";"KB664594";6164;9212;-1
"6754";"ASTE014152";"KB664594";27252;32921;-1
"6755";"ASTE014153";"KB664594";42152;47905;-1
"6756";"ASTE014154";"KB664594";61546;64349;-1
"6757";"ASTE014155";"KB664594";130441;133472;-1
"6758";"ASTE007184";"KB664595";172247;174034;-1
"6759";"ASTE007183";"KB664595";97456;100008;-1
"6760";"ASTE007182";"KB664595";94436;97911;1
"6761";"ASTE007186";"KB664595";271979;279029;1
"6762";"ASTE007180";"KB664595";41579;41891;-1
"6763";"ASTE007181";"KB664595";53821;59046;-1
"6764";"ASTE007185";"KB664595";250019;255959;-1
"6765";"ASTE014806";"KB664595";100990;102278;1
"6766";"ASTE014807";"KB664595";102441;107787;1
"6767";"ASTE014808";"KB664595";150088;150524;-1
"6768";"ASTE002807";"KB664596";67711;69379;-1
"6769";"ASTE002805";"KB664596";24172;25092;1
"6770";"ASTE002806";"KB664596";28594;29356;-1
"6771";"ASTE002808";"KB664596";114389;116279;-1
"6772";"ASTE002809";"KB664596";195434;197444;-1
"6773";"ASTE007094";"KB664597";143078;144881;1
"6774";"ASTE007100";"KB664597";223470;224081;1
"6775";"ASTE007090";"KB664597";15808;17175;1
"6776";"ASTE007091";"KB664597";33168;34652;-1
"6777";"ASTE007098";"KB664597";179889;183688;1
"6778";"ASTE007099";"KB664597";214783;219942;1
"6779";"ASTE007092";"KB664597";105390;109835;1
"6780";"ASTE007101";"KB664597";229670;231549;1
"6781";"ASTE007095";"KB664597";146225;150118;-1
"6782";"ASTE007096";"KB664597";168463;176778;-1
"6783";"ASTE007097";"KB664597";177713;179462;-1
"6784";"ASTE007093";"KB664597";122816;123452;1
"6785";"ASTE014791";"KB664597";122288;122665;1
"6786";"ASTE014792";"KB664597";233513;233905;-1
"6787";"ASTE000453";"KB664598";114443;115489;-1
"6788";"ASTE000450";"KB664598";18573;19316;-1
"6789";"ASTE000452";"KB664598";113193;114317;1
"6790";"ASTE000451";"KB664598";20738;23266;1
"6791";"ASTE000454";"KB664598";166679;166966;1
"6792";"ASTE014047";"KB664598";19649;20148;1
"6793";"ASTE001790";"KB664599";1194031;1195284;1
"6794";"ASTE001791";"KB664599";1196469;1197965;-1
"6795";"ASTE001705";"KB664599";343596;351759;1
"6796";"ASTE001722";"KB664599";489171;500274;1
"6797";"ASTE001730";"KB664599";588508;589229;-1
"6798";"ASTE001735";"KB664599";597587;598603;1
"6799";"ASTE001764";"KB664599";866415;868699;-1
"6800";"ASTE001752";"KB664599";784346;797116;1
"6801";"ASTE001760";"KB664599";851893;852132;1
"6802";"ASTE001778";"KB664599";994997;999246;-1
"6803";"ASTE001789";"KB664599";1182142;1191743;-1
"6804";"ASTE001799";"KB664599";1249596;1257729;1
